시도명,시군구명,도로노선명,소재지도로명주소,위도,경도
서울특별시,은평구,가좌로,서울특별시 은평구 가좌로 334,37.59780463,126.9078799
서울특별시,은평구,진흥로,서울특별시 은평구 진흥로 74-1,37.6034311,126.921604
서울특별시,은평구,진흥로,서울특별시 은평구 진흥로 121,37.60741702,126.9235818
서울특별시,은평구,역말로,서울특별시 은평구 역말로 134,37.6110097,126.9218438
서울특별시,은평구,서오릉로,서울특별시 은평구 서오릉로 140,37.61133444,126.9174463
서울특별시,은평구,서오릉로,서울특별시 은평구 서오릉로 177,37.61293665,126.9137026
서울특별시,은평구,응암로,서울특별시 은평구 응암로305,37.59873518,126.9206563
서울특별시,은평구,연서로48길,서울특별시 은평구 연서로48길 54,37.63977313,126.9401203
서울특별시,은평구,진관4로,서울특별시 은평구 진관4로 37,37.645032,126.924858
서울특별시,은평구,은평터널로,서울특별시 은평구 은평터널로 149,37.59231434,126.9066086
서울특별시,은평구,진관4로,서울특별시 은평구 진관4로 77,37.6469476,126.9286616
서울특별시,마포구,만리재옛길,서울특별시 마포구 만리재옛길 13,37.54580443,126.9548225
서울특별시,마포구,마포대로,서울특별시 마포구 마포대로 173,37.54990203,126.9544579
서울특별시,마포구,굴레방로,서울특별시 마포구 굴레방로11,37.55502024,126.9558943
서울특별시,마포구,신촌로34길,서울특별시 마포구 신촌로34길 41,37.55549929,126.9551426
서울특별시,마포구,마포대로11길,서울특별시 마포구 마포대로 197,37.55195616,126.9540719
서울특별시,마포구,마포대로19길,서울특별시 마포구 마포대로 201,37.55219817,126.9554976
서울특별시,마포구,삼개로,서울특별시 마포구 삼개로 19,37.5386403,126.9476125
서울특별시,마포구,새창로6길,서울특별시 마포구 도화4길 35,37.54046207,126.9516982
서울특별시,마포구,삼개로,서울특별시 마포구 삼개로29,37.5377501,126.9475679
서울특별시,마포구,마포대로4나길,서울특별시 마포구 마포대로4나길 28,37.53799783,126.9454858
서울특별시,마포구,삼개로,서울특별시 마포구 마포대로 52,37.54033781,126.9476611
서울특별시,마포구,도화길,서울특별시 마포구 도화길35,37.5412793,126.9496067
서울특별시,마포구,새창로,서울특별시 마포구 마포대로86,37.54264563,126.9505789
서울특별시,마포구,마포대로,서울특별시 마포구 토정로37길38,37.54205285,126.9466325
서울특별시,마포구,새창로,서울특별시 마포구 새창로 28,37.54166991,126.9529421
서울특별시,마포구,독막로22길,서울특별시 마포구 독막로22길 3-7,37.54707519,126.9297408
서울특별시,마포구,마포대로,서울특별시 마포구 마포대로63-8,37.54225881,126.9478136
서울특별시,마포구,큰우물로,서울특별시 마포구 마포대로 45,37.54047418,126.9463756
서울특별시,마포구,독막로,서울특별시 마포구 독막로 328,37.54261595,126.9486009
서울특별시,마포구,마포대로,서울특별시 마포구 마포대로 33,37.53998362,126.9454481
서울특별시,마포구,큰우물로,서울특별시 마포구 큰우물로 66,37.54146479,126.9453067
서울특별시,마포구,대흥로20길,서울특별시 마포구 대흥로20길28,37.54990546,126.945536
서울특별시,마포구,대흥로,서울특별시 마포구 대흥로53,37.54552368,126.9395237
서울특별시,마포구,백범로1길,서울특별시 마포구 백범로1길 56,37.55491917,126.9392942
서울특별시,광진구,강변역로4길,서울특별시 광진구 강변역로4길 10,37.535196,127.093391
서울특별시,광진구,강변역로4길,서울특별시 광진구 강변역로4길 56,37.533377,127.0921657
서울특별시,광진구,강변역로,서울특별시 광진구 강변역로 50,37.53453851,127.092866
서울특별시,강서구,등촌로,서울특별시 강서구 등촌로,37.541533,126.863225
서울특별시,양천구,등촌로,서울특별시 양천구 등촌로,37.54265,126.863041
서울특별시,영등포구,국회대로,서울특별시 영등포구 국회대로,37.529865,126.892773
서울특별시,영등포구,국회대로,서울특별시 영등포구 국회대로 608,37.52633,126.901458
서울특별시,금천구,가마산로,서울특별시 금천구 가마산로,37.485534,126.876747
서울특별시,금천구,시흥대로,서울특별시 금천구 시흥대로,37.466672,126.898039
서울특별시,노원구,화랑로,서울특별시 노원구 화랑로,37.633528,127.103507
서울특별시,성동구,마장로,서울특별시 성동구 마장로,37.568113,127.045535
서울특별시,송파구,송파대로,서울특별시 송파구 송파대로,37.4705,127.126467
서울특별시,마포구,월드컵로,서울특별시 마포구 월드컵로 36,37.552558,126.912392
서울특별시,마포구,만리재로,서울특별시 마포구 만리재로 89,37.548437,126.959115
서울특별시,구로구,남부순환로,서울특별시 구로구 남부순환로,37.488797,126.8764
서울특별시,강남구,논현로,서울특별시 강남구 논현로 50,37.474868,127.047735
서울특별시,금천구,금하로,서울특별시 금천구 금하로 783,37.449949,126.916522
서울특별시,강남구,분당-내곡간 고속화도로,서울특별시 강남구 분당-내곡간 고속화도로,37.474783,127.060154
서울특별시,서초구,반포대로,서울특별시 서초구 반포대로 121,37.490517,127.008117
서울특별시,동대문구,사가정로,서울특별시 동대문구 사가정로 111,37.57751,127.057498
서울특별시,서초구,사평대로,서울특별시 서초구 사평대로 60,37.497996,126.990826
서울특별시,영등포구,여의대방로,서울특별시 영등포구 여의대방로 189,37.503872,126.921592
서울특별시,강남구,양재대로,서울특별시 강남구 양재대로,37.488571,127.08217
서울특별시,구로구,남부순환로,서울특별시 구로구 남부순환로,37.501355,126.846381
서울특별시,성북구,동소문로,서울특별시 성북구 동소문로 72,37.59177,127.013506
서울특별시,동대문구,고산자로,서울특별시 동대문구 고산자로,37.574234,127.038223
서울특별시,강동구,천호대로,서울특별시 강동구 천호대로 1106,37.534982,127.134362
서울특별시,강남구,도산대로,서울특별시 강남구 도산대로 502,37.524,127.047768
서울특별시,광진구,광나루로,서울특별시 광진구 광나루로,37.541461,127.095891
서울특별시,성북구,한천로,서울특별시 성북구 한천로 636,37.615173,127.058516
서울특별시,노원구,동일로,서울특별시 노원구 동일로 1701,37.680607,127.055306
서울특별시,동대문구,한천로,서울특별시 동대문구 한천로 300,37.587731,127.068033
서울특별시,서대문구,성산로,서울특별시 서대문구 성산로,37.568734,126.948354
서울특별시,용산구,백범로,서울특별시 용산구 백범로 260,37.539971,126.959266
서울특별시,도봉구,덕릉로,서울특별시 도봉구 덕릉로 279,37.641765,127.040885
서울특별시,영등포구,영등포로,서울특별시 영등포구 영등포로,37.518799,126.912385
서울특별시,영등포구,영등포로,서울특별시 영등포구 영등포로,37.518797,126.912269
서울특별시,영등포구,영등포로,서울특별시 영등포구 영등포로,37.518594,126.913368
서울특별시,강남구,개포로,서울특별시 강남구 개포로,37.487367,127.062321
서울특별시,서초구,사평대로,서울특별시 서초구 사평대로 73,37.498223,126.992399
서울특별시,용산구,효창원로,서울특별시 용산구 효창원로 137,37.540307,126.961688
서울특별시,도봉구,방학로,서울특별시 도봉구 방학로 101,37.662881,127.042206
서울특별시,양천구,안양천로,서울특별시 양천구 안양천로 1039,37.534556,126.888006
서울특별시,강동구,천호대로,서울특별시 강동구 천호대로 1477,37.547037,127.173246
서울특별시,종로구,종로,서울특별시 종로구 종로,37.570562,126.997896
서울특별시,노원구,화랑로,서울특별시 노원구 화랑로 727,37.633234,127.102345
서울특별시,강서구,개화동로,서울특별시 강서구 개화동로,37.582012,126.797667
서울특별시,강서구,개화동로,서울특별시 강서구 개화동로,37.582007,126.797533
서울특별시,마포구,성산로,서울특별시 마포구 성산로,37.566072,126.914107
서울특별시,영등포구,도림천로,서울특별시 영등포구 도림천로,37.504506,126.893395
서울특별시,구로구,서해안로,서울특별시 구로구 서해안로,37.478231,126.820455
서울특별시,마포구,성산대교,서울특별시 마포구 성산로,37.560146,126.89651
서울특별시,광진구,동일로,서울특별시 광진구 동일로 398,37.565887,127.077604
서울특별시,영등포구,올림픽대로,서울특별시 영등포구 올림픽대로,37.546216,126.890233
서울특별시,강동구,올림픽대로,서울특별시 강동구 올림픽대로,37.566302,127.146317
서울특별시,종로구,세검정로,서울특별시 종로구 세검정로 259,37.602182,126.961096
서울특별시,송파구,올림픽대로,서울특별시 송파구 올림픽대로,37.521761,127.099898
서울특별시,종로구,창의문로,서울특별시 종로구 창의문로,37.584201,126.972692
서울특별시,중랑구,북부간선도로,서울특별시 중랑구 북부간선도로,37.616411,127.097554
서울특별시,종로구,창의문로,서울특별시 종로구 창의문로,37.588061,126.972365
서울특별시,용산구,강변북로,서울특별시 용산구 강변북로,37.524079,126.95537
서울특별시,강남구,남부순환로,서울특별시 강남구 남부순환로,37.488197,127.100312
서울특별시,양천구,목동서로,서울특별시 양천구 목동서로 225,37.526989,126.869927
서울특별시,용산구,한강대로,서울특별시 용산구 한강대로 323,37.547118,126.971614
서울특별시,도봉구,도봉로,서울특별시 도봉구 도봉로,37.689102,127.045344
서울특별시,도봉구,도봉로,서울특별시 도봉구 도봉로 447,37.645927,127.032865
서울특별시,송파구,올림픽로,서울특별시 송파구 올림픽로,37.525706,127.117788
서울특별시,강남구,테헤란로,서울특별시 강남구 테헤란로,37.509905,127.067486
서울특별시,강남구,압구정로,서울특별시 강남구 압구정로 225,37.529325,127.033509
서울특별시,강남구,압구정로,서울특별시 강남구 압구정로 302,37.528993,127.034099
서울특별시,강남구,언주로,서울특별시 강남구 언주로,37.521931,127.033991
서울특별시,노원구,노원로,서울특별시 노원구 노원로,37.624068,127.086426
서울특별시,서초구,사평대로,서울특별시 서초구 사평대로,37.504677,127.010519
서울특별시,관악구,관악로,서울특별시 관악구 관악로 152,37.478712,126.952527
서울특별시,관악구,봉천로,서울특별시 관악구 봉천로 426,37.482569,126.946605
서울특별시,관악구,남부순환로,서울특별시 관악구 남부순환로 1590,37.483756,126.927222
서울특별시,양천구,남부순환로,서울특별시 양천구 남부순환로 432,37.52961,126.832309
서울특별시,강서구,양천로,서울특별시 강서구 양천로 731,37.5491,126.876567
서울특별시,양천구,남부순환로,서울특별시 양천구 남부순환로 516,37.522173,126.836666
서울특별시,성북구,종암로,서울특별시 성북구 종암로 152,37.603302,127.032226
서울특별시,광진구,광나루로,서울특별시 광진구 광나루로 404,37.547185,127.074229
서울특별시,광진구,아차산로,서울특별시 광진구 아차산로 224,37.540708,127.068038
서울특별시,동대문구,사가정로,서울특별시 동대문구 사가정로 6,37.569953,127.049098
서울특별시,동대문구,왕산로,서울특별시 동대문구 왕산로,37.5883,127.053581
서울특별시,동대문구,망우로,서울특별시 동대문구 망우로 131,37.591523,127.06739
서울특별시,동대문구,망우로,서울특별시 동대문구 망우로 83,37.590214,127.062234
서울특별시,강북구,도봉로,서울특별시 강북구 도봉로 296,37.634865,127.023415
서울특별시,강북구,도봉로,서울특별시 강북구 도봉로 301,37.635514,127.023036
서울특별시,강북구,도봉로,서울특별시 강북구 도봉로 337,37.637973,127.025425
서울특별시,노원구,노원로,서울특별시 노원구 노원로,37.631253,127.083098
서울특별시,노원구,동일로,서울특별시 노원구 동일로 1065,37.625389,127.072903
서울특별시,노원구,노원로,서울특별시 노원구 노원로,37.628193,127.084998
서울특별시,도봉구,마들로,서울특별시 도봉구 마들로 659,37.66914,127.046077
서울특별시,도봉구,노해로,서울특별시 도봉구 노해로,37.651574,127.041826
서울특별시,도봉구,도봉로,서울특별시 도봉구 도봉로 458,37.646577,127.033681
서울특별시,도봉구,방학로,서울특별시 도봉구 방학로 49,37.662568,127.046804
서울특별시,성북구,한천로,서울특별시 성북구 한천로 509,37.607038,127.065943
서울특별시,성북구,동소문로,서울특별시 성북구 동소문로 327,37.609032,127.029905
서울특별시,관악구,신림로,서울특별시 관악구 신림로 114,37.471013,126.936538
서울특별시,성북구,한천로,서울특별시 성북구 한천로,37.612633,127.06073
서울특별시,성북구,돌곶이로,서울특별시 성북구 돌곶이로 77,37.61064,127.057118
서울특별시,양천구,목동남로,서울특별시 양천구 목동남로 93,37.511238,126.869883
서울특별시,성북구,정릉로,서울특별시 성북구 정릉로 272,37.603307,127.013608
서울특별시,중랑구,동일로,서울특별시 중랑구 동일로 686,37.591534,127.080242
서울특별시,노원구,화랑로,서울특별시 노원구 화랑로 556,37.621651,127.087046
서울특별시,서초구,서운로,서울특별시 서초구 서운로 178,37.499249,127.02312
서울특별시,서초구,중앙로,서울특별시 서초구 중앙로,37.459221,127.018489
서울특별시,서초구,헌릉로,서울특별시 서초구 헌릉로,37.455539,127.066135
서울특별시,서초구,동작대로,서울특별시 서초구 동작대로 234,37.497156,126.983577
서울특별시,강동구,서하남로,서울특별시 강동구 서하남로,37.516893,127.144013
서울특별시,송파구,양재대로,서울특별시 송파구 양재대로,37.500397,127.118381
서울특별시,송파구,올림픽로,서울특별시 송파구 올림픽로,37.511626,127.09305
서울특별시,송파구,탄천동로,서울특별시 송파구 탄천동로,37.51038,127.070496
서울특별시,강동구,조정대로,서울특별시 강동구 조정대로,37.549547,127.182677
서울특별시,광진구,천호대로,서울특별시 광진구 천호대로 502,37.559065,127.074146
서울특별시,광진구,동일로,서울특별시 광진구 동일로 50,37.537264,127.061383
서울특별시,광진구,광나루로,서울특별시 광진구 광나루로 344,37.548198,127.067711
서울특별시,광진구,동일로,서울특별시 광진구 동일로 112,37.542306,127.064225
서울특별시,성동구,왕십리로,서울특별시 성동구 왕십리로,37.560722,127.035574
서울특별시,성동구,고산자로,서울특별시 성동구 고산자로,37.571529,127.037718
서울특별시,은평구,북한산로,서울특별시 은평구 북한산로,37.658481,126.946031
서울특별시,관악구,은천로,-,37.48583238,126.9557097
서울특별시,관악구,시흥대로,서울특별시 관악구 시흥대로 570,37.48374043,126.9023796
서울특별시,관악구,난곡로49길,서울특별시 관악구 난곡로49길 20,37.477272,126.914298
서울특별시,관악구,난곡로43길,-,37.4758556,126.914598
서울특별시,관악구,남부순환로156길,-,37.48114111,126.9205406
서울특별시,관악구,남부순환로152길,-,37.48191499,126.9190813
서울특별시,관악구,남부순환로152길,-,37.48180649,126.9185274
서울특별시,서울시,경부선,,37.446503,127.05579
서울특별시,동대문구,장안벚꽃로5길,서울특별시 동대문구 장안벚꽃로5길 30,37.5814127,127.073465
서울특별시,동대문구,고산자로31길 25,서울특별시 동대문구 고산자로31길 25,37.5767322,127.0363668
서울특별시,동대문구,한천로14길 53,서울특별시 동대문구 한천로14길 53,37.56712179,127.0658005
서울특별시,동대문구,답십리로64길 135,서울특별시 동대문구 답십리로64길 135,37.567118,127.064277
서울특별시,동대문구,장한로 27길 11,서울특별시 동대문구 장한로 27길 11,37.5730554,127.071032
서울특별시,동대문구,전농로20길10,서울특별시 동대문구 전농로20길10,37.57938781,127.0570919
서울특별시,동대문구,경희대로1나길 56-3,서울특별시 동대문구 경희대로1나길 56-3,37.59344889,127.0506268
서울특별시,동대문구,망우로 10길 49,서울특별시 동대문구 망우로 10길 49,37.58694535,127.0564577
서울특별시,동대문구,망우로6길 39,서울특별시 동대문구 망우로6길 39,37.586437,127.056358
서울특별시,동대문구,고산자로,서울특별시 동대문구 고산자로 468,37.581539,127.038839
서울특별시,동대문구,고산자로,서울특별시 동대문구 고산자로 454,37.581539,127.038839
서울특별시,동대문구,고미술로,서울특별시 동대문구 고미술로 57,37.5668003,127.053827
서울특별시,동대문구,이문로,서울특별시 동대문구 이문로 133,37.59842153,127.0613752
서울특별시,동대문구,휘경로,서울특별시 동대문구 휘경로 60,37.59417975,127.0662096
서울특별시,동대문구,한천로4길,서울특별시 동대문구 한천로4길 12,37.56369854,127.0588114
서울특별시,동대문구,한천로,서울특별시 동대문구 한천로 17,37.56434698,127.0593552
서울특별시,동대문구,한천로10길,서울특별시 동대문구 한천로10길 22,37.565871,127.062283
서울특별시,동대문구,한천로,서울특별시 동대문구 한천로 36,37.565211,127.060872
서울특별시,동대문구,황물로,서울특별시 동대문구 황물로 168,37.56527195,127.056413
서울특별시,동대문구,황물로,서울특별시 동대문구 황물로 185-1,37.56436566,127.0580252
서울특별시,동대문구,경희대로,서울특별시 동대문구 경희대로 16,37.59282156,127.0526802
서울특별시,동대문구,답십리로72길,서울특별시 동대문구 답십리로72길 40,37.570351,127.073696
서울특별시,동대문구,이문로,서울특별시 동대문구 이문로 42,37.591094,127.056751
서울특별시,동대문구,무학로,서울특별시 동대문구 무학로 82,37.571494,127.030391
서울특별시,동대문구,겸재로,서울특별시 동대문구 겸재로 16,37.584393,127.0699231
서울특별시,동대문구,장안벚꽃로,서울특별시 동대문구 장안벚꽃로 29,37.563545,127.071726
서울특별시,동대문구,한천로,서울특별시 동대문구 한천로 248,37.582319,127.072599
서울특별시,동대문구,휘경로,서울특별시 동대문구 휘경로 7-1,37.59618498,127.0610648
서울특별시,동대문구,휘경로,서울특별시 동대문구 휘경로 43,37.594604,127.064653
서울특별시,동대문구,천장산로,서울특별시 동대문구 천장산로 8,37.59781855,127.0600385
서울특별시,동대문구,천장산로,서울특별시 동대문구 천장산로 31,37.59854495,127.057831
서울특별시,동대문구,장한로26길,서울특별시 동대문구 답십리로 292-3,37.571517,127.072673
서울특별시,동대문구,고산자로28길,서울특별시 동대문구 고산자로28길 21,37.5750907,127.039224
서울특별시,동대문구,약령시로,서울특별시 동대문구 약령시로 104-1,37.582976,127.041618
서울특별시,동대문구,무학로,서울특별시 동대문구 무학로 125,37.57536363,127.0304744
서울특별시,동대문구,답십리로69길,서울특별시 동대문구 답십리로69길 11,37.57293432,127.0738346
서울특별시,동대문구,시립대로29길,서울특별시 동대문구 서울시립대로29길 3,37.58370737,127.0541343
서울특별시,동대문구,한천로46길,서울특별시 동대문구 한천로46길 42,37.581707,127.071003
서울특별시,동대문구,장한로24길,서울특별시 동대문구 장한로24길 30-2,37.570465,127.072291
서울특별시,동대문구,망우로14길,서울특별시 동대문구 망우로14길 18,37.589087,127.060246
서울특별시,동대문구,난계로28길,서울특별시 동대문구 난계로28길 23,37.57289627,127.024199
서울특별시,동대문구,한천로,서울특별시 동대문구 한천로 157-1,37.57503802,127.067184
서울특별시,동대문구,장한로26길,서울특별시 동대문구 장한로26길 67,37.57139747,127.0748632
서울특별시,동대문구,회기로,서울특별시 동대문구 회기로 185-1,37.589961,127.056615
서울특별시,동대문구,망우로12길,서울특별시 동대문구 망우로12길 17,37.588515,127.0589419
서울특별시,동대문구,회기로25길,서울특별시 동대문구 회기로25길 54,37.59140087,127.0562204
서울특별시,동대문구,경희대로4길,서울특별시 동대문구 경희대로4길 73,37.59139093,127.0562872
서울특별시,동대문구,이문로,서울특별시 동대문구 이문로 37,37.5907117,127.0560993
서울특별시,동대문구,사가정로2길,서울특별시 동대문구 사가정로2길 123,37.56765362,127.0557369
서울특별시,동대문구,한천로,서울특별시 동대문구 한천로 59,37.56710483,127.0621956
서울특별시,동대문구,전농로,서울특별시 동대문구 전농로 113,37.57475891,127.0574956
서울특별시,동대문구,왕산로,서울특별시 동대문구 왕산로 147,37.57862471,127.039855
서울특별시,영등포구,여의대방로,서울특별시 영등포구 여의대방로,37.519882,126.932546
서울특별시,강남구,학동로,서울특별시 강남구 학동로,37.515278,127.035664
서울특별시,강남구,학동로,서울특별시 강남구 학동로,37.515531,127.035075
서울특별시,강남구,남부순환로,서울특별시 강남구 남부순환로,37.488554,127.049306
서울특별시,강남구,남부순환로,서울특별시 강남구 남부순환로,37.485746,127.041087
서울특별시,강남구,삼성로,서울특별시 강남구 삼성로,37.50717,127.056771
서울특별시,강남구,논현로,서울특별시 강남구 논현로,37.526863,127.028187
서울특별시,강남구,언주로,서울특별시 강남구 언주로 337,37.498246,127.04442
서울특별시,강남구,테헤란로,서울특별시 강남구 테헤란로,37.497856,127.028127
서울특별시,강동구,천호대로,서울특별시 강동구 천호대로,37.538081,127.152453
서울특별시,노원구,화랑로,서울특별시 노원구 화랑로 556,37.621507,127.087443
서울특별시,용산구,녹사평대로,서울특별시 용산구 녹사평대로,37.527294,126.991454
서울특별시,용산구,녹사평대로,서울특별시 용산구 녹사평대로 234,37.53827,126.986636
서울특별시,용산구,한강대로,서울특별시 용산구 한강대로 26,37.52255,126.962257
서울특별시,용산구,녹사평대로,서울특별시 용산구 녹사평대로 234,37.538472,126.987024
서울특별시,용산구,한강대로,서울특별시 용산구 한강대로 270,37.542312,126.972921
서울특별시,용산구,한강대로,서울특별시 용산구 한강대로 112,37.529259,126.967693
서울특별시,종로구,삼일로,서울특별시 종로구 삼일로,37.568366,126.98786
서울특별시,중구,퇴계로,서울특별시 중구 퇴계로 404,37.565246,127.016445
서울특별시,중구,을지로,서울특별시 중구 을지로,37.565775,127.008071
서울특별시,서초구,신반포로,서울특별시 서초구 신반포로,37.504983,127.000544
서울특별시,서초구,반포대로,서울특별시 서초구 반포대로,37.501774,127.00317
서울특별시,서초구,남부순환로,서울특별시 서초구 남부순환로,37.480754,127.012849
서울특별시,서초구,서초대로,서울특별시 서초구 서초대로 240,37.491638,127.008152
서울특별시,서초구,강남대로,서울특별시 서초구 강남대로 547,37.510832,127.021102
서울특별시,동대문구,정릉천동로,서울특별시 동대문구 정릉천동로 80,37.57984024,127.0352678
서울특별시,동대문구,사가정로,서울특별시 동대문구 사가정로 138,37.57771965,127.0600648
서울특별시,동대문구,한빛로,서울특별시 동대문구 한빛로 11,37.577012,127.024537
서울특별시,동대문구,약령시로,서울특별시 동대문구 약령시로 10,37.582525,127.030876
서울특별시,동대문구,답십리로,서울특별시 동대문구 답십리로 158,37.57274257,127.057663
서울특별시,동대문구,답십리로,서울특별시 동대문구 답십리로 130,37.572781,127.054721
서울특별시,동대문구,답십리로56길,서울특별시 동대문구 답십리로56길 15,37.571962,127.059635
서울특별시,동대문구,장안벚꽃로,서울특별시 동대문구 장안벚꽃로 167,37.574936,127.0742821
서울특별시,동대문구,장안벚꽃로,서울특별시 동대문구 장안벚꽃로 205,37.577793,127.0757616
서울특별시,동대문구,한천로55길,서울특별시 동대문구 한천로55길 9,37.595856,127.067457
서울특별시,동대문구,망우로20길,서울특별시 동대문구 망우로20길 86,37.590596,127.0655317
서울특별시,동대문구,망우로21길,서울특별시 동대문구 망우로21길 52,37.5902556,127.059381
서울특별시,동대문구,답십리로56길 125,서울특별시 동대문구 답십리로56길 126,37.567621,127.057809
서울특별시,동대문구,한빛로 29,서울특별시 동대문구 한빛로 29,37.57834392,127.025603
서울특별시,동대문구,고산자로28길,서울특별시 동대문구 고산자로28길 39,37.57497077,127.040439
서울특별시,동대문구,답십리로29길,서울특별시 동대문구 답십리로23길 30,37.57672448,127.0496315
서울특별시,동대문구,황물로15길28,서울특별시 동대문구 황물로15길 28,37.56594249,127.0582254
서울특별시,동대문구,약령시로 51,서울특별시 동대문구 약령시로 51,37.58293156,127.0357641
서울특별시,은평구,통일로,서울특별시 은평구 통일로 603,37.600555,126.935782
서울특별시,종로구,통일로,서울특별시 종로구 통일로 220,37.572486,126.960251
서울특별시,종로구,진흥로,서울특별시 종로구 진흥로 432,37.608112,126.957041
서울특별시,종로구,율곡로,서울특별시 종로구 율곡로 166,37.576153,126.996955
서울특별시,서대문구,연희로,서울특별시 서대문구 연희로 59,37.563996,126.928659
서울특별시,서대문구,연희로,서울특별시 서대문구 연희로 173,37.572754,126.93535
서울특별시,서대문구,통일로,서울특별시 서대문구 통일로 113,37.565564,126.966832
서울특별시,영등포구,도림로,서울특별시 영등포구 도림로 415,37.513043,126.896772
서울특별시,은평구,통일로,서울특별시 은평구 통일로,37.609105,126.931389
서울특별시,은평구,통일로,서울특별시 은평구 통일로 731,37.610737,126.929488
서울특별시,은평구,증산로,서울특별시 은평구 증산로 413,37.592766,126.914154
서울특별시,관악구,남부순환로,서울특별시 관악구 남부순환로 1897,37.478707,126.959932
서울특별시,동작구,남부순환로,서울특별시 동작구 남부순환로 2059,37.476833,126.977537
서울특별시,관악구,남부순환로,서울특별시 관악구 남부순환로 1860,37.47976,126.956085
서울특별시,관악구,남부순환로,서울특별시 관악구 남부순환로 1817,37.481545,126.95231
서울특별시,관악구,호암로,서울특별시 관악구 호암로 520,37.463969,126.931756
서울특별시,관악구,남부순환로,서울특별시 관악구 남부순환로,37.48199,126.914343
서울특별시,마포구,마포대로,서울특별시 마포구 마포대로 53,37.541372,126.948028
서울특별시,마포구,양화로,서울특별시 마포구 양화로 196,37.558862,126.926513
서울특별시,마포구,독막로,서울특별시 마포구 독막로 146,37.547451,126.929868
서울특별시,마포구,월드컵로,서울특별시 마포구 월드컵로,37.572661,126.888065
서울특별시,마포구,월드컵북로,서울특별시 마포구 월드컵북로,37.579567,126.887933
서울특별시,마포구,성산로,서울특별시 마포구 성산로,37.562921,126.904205
서울특별시,마포구,증산로,서울특별시 마포구 증산로 32,37.567529,126.893179
서울특별시,마포구,마포대로,서울특별시 마포구 마포대로 247,37.556808,126.95857
서울특별시,마포구,양화로,서울특별시 마포구 양화로 42,37.549158,126.91375
서울특별시,마포구,월드컵북로,서울특별시 마포구 월드컵북로 74,37.560496,126.9163
서울특별시,서대문구,신촌로,서울특별시 서대문구 신촌로 145,37.556757,126.942589
서울특별시,서대문구,응암로,서울특별시 서대문구 응암로 107,37.582365,126.913022
서울특별시,양천구,안양천로,서울특별시 양천구 안양천로,37.513241,126.875166
서울특별시,양천구,중앙로,서울특별시 양천구 중앙로,37.521171,126.852527
서울특별시,양천구,목동로,서울특별시 양천구 목동로 193,37.525929,126.864113
서울특별시,구로구,공원로,서울특별시 구로구 공원로,37.504006,126.8874
서울특별시,구로구,경인로,서울특별시 구로구 경인로 558,37.502646,126.879859
서울특별시,구로구,경인로,서울특별시 구로구 경인로,37.505872,126.883439
서울특별시,금천구,시흥대로,서울특별시 금천구 시흥대로 399,37.469417,126.897649
서울특별시,영등포구,도신로,서울특별시 영등포구 도신로,37.506638,126.901716
서울특별시,영등포구,시흥대로,서울특별시 영등포구 시흥대로,37.49276,126.909317
서울특별시,양천구,안양천로,서울특별시 양천구 안양천로,37.520799,126.878198
서울특별시,동작구,양녕로,서울특별시 동작구 양녕로 273,37.504097,126.948954
서울특별시,동작구,상도로,서울특별시 동작구 상도로,37.502883,126.947874
서울특별시,동작구,사당로,서울특별시 동작구 사당로,37.483866,126.977147
서울특별시,동작구,사당로,서울특별시 동작구 사당로 8-1,37.495475,126.956508
서울특별시,동작구,상도로,서울특별시 동작구 상도로 293,37.501549,126.949262
서울특별시,동작구,여의대방로,서울특별시 동작구 여의대방로 128,37.498514,126.920413
서울특별시,서초구,남부순환로,서울특별시 서초구 남부순환로,37.482734,127.021927
서울특별시,마포구,신촌로,서울특별시 마포구 신촌로 106,37.554599,126.937132
서울특별시,서대문구,통일로,서울특별시 서대문구 통일로 416,37.586492,126.946988
서울특별시,강서구,공항대로,서울특별시 강서구 공항대로 432,37.555237,126.854833
서울특별시,양천구,오목로,서울특별시 양천구 오목로,37.521493,126.840272
서울특별시,강서구,방화대로,서울특별시 강서구 방화대로 319,37.569274,126.816636
서울특별시,강서구,공항대로,서울특별시 강서구 공항대로 521,37.551631,126.864154
서울특별시,강서구,강서로,서울특별시 강서구 강서로 63,37.533328,126.845549
서울특별시,양천구,국회대로,서울특별시 양천구 국회대로,37.529611,126.864558
서울특별시,양천구,남부순환로,서울특별시 양천구 남부순환로,37.539493,126.826152
서울특별시,양천구,신월로,서울특별시 양천구 신월로 200,37.519946,126.844553
서울특별시,강서구,올림픽대로,서울특별시 강서구 올림픽대로,37.574074,126.844391
서울특별시,은평구,통일로,서울특별시 은평구 통일로 855-20,37.619623,126.919952
서울특별시,은평구,통일로83길,서울특별시 은평구 통일로83길7,37.620839,126.919083
서울특별시,은평구,통일로85길,서울특별시 은평구 통일로 85길 6,37.622188,126.919049
서울특별시,은평구,증산서길,서울특별시 은평구 증산서길63,37.582434,126.905371
서울특별시,은평구,연서로,서울특별시 은평구 연서로 292,37.621589,126.926707
서울특별시,은평구,연서로,서울특별시 은평구 연서로 313-1,37.623448,126.927469
서울특별시,은평구,연서로,서울특별시 은평구 연서로 175,37.6145004,126.9175201
서울특별시,은평구,은평로,서울특별시 은평구 은평로 82,37.599022,126.916948
서울특별시,은평구,연서로,서울특별시 은평구 연서로107,37.609032,126.915513
